user_id,total play,Artist,genre,track
AE7F6AE6,205.5,Tiësto,dance,The Right Song
DB315EFC,9.948906,The Shaking Heads,rock,Road to Happiness
31414576,0.0,,pop,
8BCB81C,360.881633,TEKNI,techno,Rush
F75BBAF7,56.0,Greg White,dance,I Want You
74F7008D,311.658,Your Bunny Rot,electronic,Dynasty (feat. Oleg / Deathmade)
34A437C3,4.022764724999997,Amanda Jayne,singer,Crazy Bitch
30955FB4,2.0,Hayal Köseoğlu,pop,Yalandolan
FCE12A9F,20.52029914743113,DEEKAY,dance,It's Not Love
EBD094C0,9.0,Pote,dance,Fall
29FB03BC,0.0,DePaul University Wind Ensemble,classical,Concerto for Trumpet
B3825835,11.0,Pentothal Sodium,metal,They Lie
2E39AEFA,1.859,Excite Bike,metal,The Jonas Brothers Are Immortal
D47DE2EA,1.973,VMP,dance,Strigoi
85C018BD,5.2829999999999995,David Vendetta/Tara McDonald/Alim Gasimov,house,I'm Your Goddess
BD100CB9,0.1,80's Fitness Crew,dance,Maniac
184E194D,232.90775499999998,Masoud Sadeghloo & Mehdi Hosseini,world,Dastaye Marizet
F20D4408,197.32898,Марина Хлебникова,ruspop,Если после
C097A82,488.071825,Hans-Christoph Becker-Foss,classical,Toccata and Fugue in D Minor BWV 565
4E60B097,71.42399999999999,Young Fathers,hiphop,Albatross
57E441A1,0.1,Sune Martin,soundtrack,Roland Jeep (Intro)
666F1AF0,260.92514700000004,,pop,Hypnos
A534F54B,1.694805,Jevetta Steele,soundtrack,Calling You
9CADBB83,301.87102040816325,Jah Divizion,reggae,Кубана 2000
B25AE5B5,83.323,Jose Basso,argentinetango,La Cumparsita
A1626282,290.403242,The Davitts,world,Raglan Road
7CFCAEF9,2.437,Frankenstein Drag Queens From Planet 13,punk,Kill Miss America
7F314046,0.1,,dance,Fringe
AAD53FAB,1.814,The Sundays,pop,Summertime
F09F3E7C,6.207999999999999,Elise Major,rock,Scars
A004F0F2,250.705,Will Vidows And T.J. Irving,new,Overtura Op. 170. El Canto Del Cisne
1C485E61,3.3876410000000003,Mada,dance,La Noche
7E4ABE72,3.47,Tom Delonge,rock,Circle-Jerk-Pit
4C39AD41,161.306122,Сальто назад,rap,Мати казала
80ABBFC4,1.158,,rusrap,Потерявший
B2EA00DC,0.1,Wild Royal Coast,dance,It's All About Love
1863211E,4.013,Altituda,ruspop,Пусть говорят!
7C375C09,4.99,Little Betty,rnb,Twistin' School
F12E5A41,1.0,Testa Rosa,rock,Bad Wolf
915022ED,2.359187388888888,Rockaholixs Buam,pop,Sirtaki
774966F7,480.391833,,dance,The Feeling Of Being In This Place
67BD28E,1.2212923999999998,Bellaudia,new,Intro
A41BCAEC,85.0,$kayle,rusrap,Подожди
696AB21F,5.0,David Usher,pop,Jesus Was My Girl
4619C37C,0.1,,,
F7E8B15,2.699,Svika Pick,pop,אני הולך לאן שאן
228500A8,150.418,Until Dawn,metal,Third Knee
8C15467F,102.697948,Baked,alternative,Midnight Junkie
C005D3CF,2.7959709999999998,Connor James Thuotte,pop,Welcome to the Wild
C070F368,152.0,Fuhrs Frohling,alternative,Strings
5EB0E2CE,171.2065,Ridikulaz,hiphop,Motivated
8EF4A3FE,53.476000000000006,Staring out the Sun,rock,Hero
3141C89F,29.13,BE QUIET,alternative,Flood
D96FAC2E,31.0,Pandrezz,electronic,Foam
4A1756A1,27.692421000000003,Fear Of Domination,rock,Modify
D90DEA2,1.741868,Billy Strange,jazz,Man from Uncle
C852C76E,295.105306,Laura Branigan,pop,Gloria
55DF1E0F,158.902857,Danny And The Juniors,disco,At the Hop (Re-Recorded)
69F6C889,152.737,Hoxton Whores,dance,Le Voie Le Soleil 2009
B3EC3987,6.466481659722249,Sky Empire,metal,The Wind The Sand The Stars
2BF79083,12.0,Ryan Hadarah,pop,Crazy
8D9CAC26,3.6993126618055463,Team Me,alternative,The All Time High
6C81B578,1.273,,,
E0186521,161.337799,,hiphop,Graveyard Chamber
E43C27F4,365.0,Mark Arrington,world,Primary Reels 113
61D39270,0.1,Beautiful Woman,dance,Blu Sky
8E2B511,18.003328,Griffin & Flint,pop,Sweater Weather
16D951D1,0.1,,classicmetal,
56FCC9A3,0.0,C. R. Bobby,world,Yaar Eva Yaak Eva
84684242,4.706217,,rock,Great Balls Of Fire
AA04F336,237.348571,The Deadly Syndrome,rock,Friends Who Don't Go out at Night
AB5064AB,159.9,Chilafapuliska,alternative,Ain't Nobody Here but Us Chickens
D1C2F143,265.0,DJ Tokozui,lounge,China Girl
9E0A8328,216.0,,hiphop,Since I Left You
B15268E,258.0,George Howard,pop,Family Affair
77B3D21,0.0,Cualli,electronic,Macrodose
26AAEB29,1.886,Ben Esser,electronic,Love You More
A34ECA98,226.06900000000002,Adekunle Gold,rnb,Sade
E5352BC,179.513446,Люля Витрук,ruspop,Я злюсь
77394CCE,143.73085579809975,Cool Water Canyon,rock,Cadillac
E2455EFF,4.6911258749069225,The Stubby Shillelaghs,folk,1916
4BCAD7C5,0.0,Luis DH,alternative,I Feel It in My Bones
5F2D18A2,286.040816,The Sound Poets,pop,Joprojām
6AD5FB2A,0.1,Q-Factory,soundtrack,Eternal Empire
AE45364D,0.0,,,
FB18AE49,326.582857,Emile Pandolfi,classical,Fantasie Impromptu Op 66
D6A03F1E,34.07676403125,Night Fever Band,pop,Don't Let Me Be Misunterstood
2EA271C1,148.065,,dance,Run Wild
7D2386C4,201.0,Howe,alternative,Glorious Hay Days
D0F6FC4D,483.462,Guilt Machine,rock,Leland Street
D8D2DD8E,3.909298675000012,Steve Call,electronic,Altered State
A5E57F6A,0.1,Peter Jöback,pop,O helga natt
37239A1D,193.77599999999998,Velhas Virgens,rock,Meus Problemas Com a Bebida
2C1126ED,184.973042,Raving George,dance,You Are Mine
96CE4A6E,0.0,Thomas Stenström,pop,När allting faller
F6F3C68A,0.0,Young Flamma,hiphop,Geek'd
641C9E80,424.12408200000004,Onething,religious,All Is for Your Glory
A5E0D927,1.864,American Awesome Alliance,metal,Ovary Acting
2ABCF7B8,22.689617000000002,Troubadors of Spain,world,"Fiesta Medley - El Gato Montes / Espana Cani / En ""Er"" Mundo"
49885788,2.4819999999999998,,electronic,Move Your Soul
443B73E4,11.0,Miner,folk,Paper Moon
AE2FC538,0.0,Minimal Techno Tribe,electronic,Journey Planner
E30D6B2A,237.81877599999999,Cornelius,electronic,Tone Twilight Zone
292F715C,0.0,Gorge & Homm,dance,Black Coffee
7D8DDA71,1.7118919999999997,Kevin McCall,rnb,Naked
75CD225A,1.5619999999999998,Reno Bo,folk,Smile Across the Universe
D3A46A97,6.6608363891771685,Sinan Hoxha,world,Gili Gili
69D17422,7.406000000000001,Skyweep,electronic,Need To Feel Loved
DBD0190A,8.0,The Gondoliers,pop,'o sole mio
548D4388,15.0,Unkle Matt & the Shitbirdz,latin,Dozer
DF38CC5D,1.0,Kampor,rusrap,Так интересно
14FF135A,4.296,Fabulous Chancellors,rock,Diamond in the Sky
BA215F75,12.467,,hiphop,
DE342A1,218.749375,Karaoke Universe,miscellaneous,I Dont Care[In The Style Of Fall Out Boy]
679628B,228.38857099999998,Carel Kraayenhof,new,La commozione del addio
970B76DC,199.0,,electronic,Wonderland
DB5A90DE,421.79918399999997,,electronic,Mantra
B509B213,39.654708707931796,Zara Coz,pop,I'm an Albatross
D754B86C,212.0,,dance,Hollywood
B891CE04,1.0,evokids,children,Pussy Cat Pussy Cat
AA493D12,11.007,Farida,urban,Friends
2A917C77,2.0,Karmate,world,Kara Duman
B7F86C5B,367.43836699999997,Twilight Ophera,metal,Queen of the Night [Darkness is Thy Kingdom Part II]
1B6C0429,37.877542,,rusrap,Клетчатое интро
ACDD47DD,3.0,,dance,Time
A38B5021,263.082,Midnight Romeo,pop,Lightning Hands
26C25CEB,9.279,Yung Trae,hiphop,3:57
F5E23776,142.334,Tris Day,pop,Bones
6325607A,195.94,БигБэта,ruspop,Девушка сильная
F0384FCD,22.45951224999999,Tomago4e,rusrock,День сурка
FE5FD2A,0.1,Beth Lee & the Breakups,rock,Keep Your Mouth Shut
C7F5A17E,2.418412,The Five Royales,jazz,I Like It Like That
C83683D2,2.0,Bird Radio,folk,All That's Past / Winter
DB5A90DE,240.143675,Marw3ll,dance,Oh
B792C958,1.197,Stephen Rhodes,ambient,Calm spirit/Ruhiger Geist
2FD78AE3,145.40404438055555,Egberto Gismonti,jazz,Frevo
993BF6CD,212.601,Brodinski,electronic,Bury Me
7437D364,321.567325,,local,Всевышний программист
E2E1AF89,3.935749,Pavel Nunez,latin,Quedate
E8948EE0,0.1,Pearlene,rock,Burying Ground
6D04268A,315.846531,Shakatak,jazz,You Never Know
6B27C9E,0.0,Klim,folk,Summer Wind
942EE84F,75.49600000000001,Ананда,ambient,Релаксация через глубокое дыхание
F1014BD5,202.13551,Emanuel Borok Cullan Bryant,classical,Love's Sorrow
94B434BA,0.0,Ленар Деллерт,metal,Сквозь омут сознания
C12166C,1.6880000000000002,Harald Kloser,soundtrack,Arrest Them
5DEEFA8F,229.06400000000002,Third ≡ Party,progressive,Free
ACC97660,0.0,Kimeray Wells,hiphop,10 Freaky Girls
2D8B2447,331.08,Giannis Kopalas,world,Toysman etrigilistane
3C5C2D18,0.0,Hans Zimmer,film,Palm Tree Escape
FD43C78,0.0,Audiocrush,indie,Space Before The Question Mark
56A92D48,0.0,O Holy Night Cello,other,Oh Holy Night Cello
A8E74382,14.0,Pale Saints,alternative,Kinky Love
C7AD2978,15.052999999999999,Paranoid Social Club,rock,Soul Demolition
4611E13E,2.0,Justyna Steczkowska,pop,To Moj Czas
E9CAD7F0,248.659592,Raury,indie,God's Whisper
FAB36AD7,0.1,Zach Hill,alternative,Face Tat
BBA70B92,4.32,Red Wanting Blue,rock,Running of the Bulls
5BA801CE,181.0,Bastille,alternative,Pompeii
E222CB7B,184.0,Brunelle,dance,Let Me Love You
C8D461C2,190.195862,Toyohiko Satoh,classical,Cleopatre Amante - Double
C2F74442,0.1,Erin Durant,pop,Kind Woman
3420F04,233.247,The Rat Pack Lounge Ensemble,jazz,One For My Baby (as made famous by The Crooner)
A659F6C7,91.227,BABI JOKA,hiphop,Rng
A6C77D9A,0.1,T. Walker,dance,Set Me Free (feat. Melissa B.)
15D94C1A,2.0180000000000002,The Kisscats,world,Let’s Twist Again
D69FC289,0.1,Drink Hunters,punk,Celtic Punks
5F80B8C0,1.131,Everything or Nothing,pop,Seventeen
D7D9918E,223.91,Rossy,pop,If I Was King
BEDE5D78,3.892,Peter Nashel,soundtrack,Marco Trains / Hundred Eyes Fights
ADC6C8C,222.66775,Dragoslav Pavle Aksentijević,classical,Gospodnja Milost Traje Do Veka (14. Vek)
1FA774B7,212.37,Cais Sodré Funk Connection,funk,Do the Math
22F6A2C4,0.1,,,
7CF3A96E,0.0,Craig Lowe,electronic,Home
3B4E13C,292.0,Arabic DJ 2013 Hla (10),electronic,Sabri Aleel
47F336C0,0.1,,rusrap,Токалочка
41779B84,127.976,Paul Winter & The Earth Band,new,First Oasis
494CBFF9,0.0,Mmska,hiphop,Понедельник
645A849E,21.338,Barbara McNair,rnb,Baby A Go-Go
EB60C301,222.61551,Barn Burner,metal,Holy Smokes
735A5DD9,3.345,The Shoghaken Ensemble,world,Shorora (Sheram)
28D1836C,108.639,Balkan Beat Box,folk,Kum Kum
D401FE9D,19.624450894444443,Kill The Giants,hiphop,Die Fledermaus
DDEC8E93,377.782833,Laydee Jane,dance,Lights
68BB43D0,0.0,,electronic,The Future (Riviera)
2A2EE62E,2.5337202424017797,The Ruling Party,rock,No Place To Hide
1ADA0DE,4.777,'68,rock,Death Is a Lottery
67363E1E,38.0,Ibiza Music United,dance,Show Me Love
FF7AEFB4,4.381,,jazz,
B422BEEA,45.148,Bagg Street Klezmer Band,world,Odessa Bulgars
AD945FB5,0.1,Joy-Lab,electronic,Freedom
B1B944E,138.79,John Kramer,classical,Meditation No. 1
38D184E,217.03599999999997,Eran James,pop,Let Love Rule
9DA33C63,306.455,Satori,dance,Shoeless
4346BDDD,5.183,Analise,pop,I Love You
15A96CB7,1.895,A. Myrén,electronic,Gepard Sprint
43A5F00A,88.911,Lin C,dance,Animals (Like An Animal)
BED49516,263.00081600000004,Enter The Haggis,folk,Lancaster Gate
9F4B0F9B,10.156,Genesis,pop,Love U for U
143F26E,0.1,Carla Nova,dance,Les miss aux shoopachoop
AC5188F7,2.889,Sharon Lewis,blues,Don't Play That Song
138D30A7,0.1,KLYMVX,dance,Siento
C1B7B80A,218.04,Efisio Cross,classical,Prince of Nature
671E8778,3.0,Yeshua Band,religious,Bhajan
2DB96F4,64.07835,АЛ-90,dance,Forefeeling
152BB9F9,3.712831043749997,The Sugarhill Gang,rap,My Little Playmate
CDDC20DD,176.333,,pop,
B9E6B769,0.1,AwareNess,psychedelic,Enigma
261D29D,197.0,Tito Puccio,pop,Amada Mia Amore Mio
F1EE088A,1.046,Masters Of Hardcore,electronic,Merry Chrsitmas (Part 2)
29296BE8,0.1,Chon,rock,Suda
5E8B5D07,0.0,Амет,pop,Цап-царап
87597C4F,427.128125,,dance,Spite
B534A430,3.891,D.I.T.C.,hiphop,Fat Joe Speaks
98D43D40,1.724,Re-Flex,pop,The Politics Of Dancing
17CC907F,1.8430000000000002,Michael Compton,rock,A Bad Dream
1854D019,10.959818594104311,Siena Root,rock,Outlander
607F0909,164.675918,Hannah Wicklund & The Steppin Stones,rock,Bomb Through the Breeze
6E27CB82,4.707276,100 Hits,rock,O Death
A83942DB,2.0,Hattie Murdoch,dubstep,Secret War
4E261D8B,1.689,Acoustic Moods Ensemble,pop,The Sound of Silence
4BD9EDCC,2.832829301303861,The Mins,alternative,Dispossess
9284E154,1.101,GOT Project,soundtrack,Game of Thrones (Strings Version)
E12F7580,0.0,Danny Hay,dance,Dreamer
79A29A32,4.99428929188384,Natalie Gang,pop,Try Everything
DEEC8E45,214.07345800000002,Sean Bradford,dance,Colorblind
4F3CDD0D,52.734041000000005,Digitalo,indie,Shining
BB8802D4,6.193803,Chillaxonic,jazz,Ineffable
A3504F99,0.1,,,
FE76AC63,0.1,,,
B12BA155,6.313950676056336,The Trying,electronic,I'm Infected
1832A4FD,464.0,Andrey dubovitskiy,dance,Chernika
8BF0BD43,127.905965,Pe:te,electronic,Rapture
7BB4EDF9,2.0,,dance,Good Vibes
3A1DD3EA,1.804,Tony Allen & Wanderers,rnb,If Love Was Money
71D958F0,7.964995744097222,Michael Daniel and the Absidy Community Incidentally Detrimental Philharmonic Orchestra and Pontificators,classical,The Russian Slave Girl
84AB4466,20.504,Elton John,rock,Cottonfields
B3D1A79A,4.431019999999999,Colin Blakey & the Clan,folk,Achmelvich Bay
FB1E62D2,33.500314,Sacha Korn,metal,Wie Lange Noch?
CB463ADF,4.731,Lucia Altieri,pop,Ne me quitte pas
958F45CA,63.146,Slovak Radio Symphony Orchestra Bratislava,classical,Symphony No. 1 in E flat major op. 2: III. Adagio
AADB7032,0.003508,Freddy Martin & His Orchestra,jazz,Just a Fair Weather Friend
C7246445,0.0,Ppomo Asmr,spoken,Ppomo Asmr Brain Eating
3DF97D7A,8.349,Ideal Zero,rock,Let It Out
A2B3C7C2,0.1,Decrepit Birth,extrememetal,Sea of Memories
448DE82B,179.0,Aylin Coşkun,pop,Sinsirella
6184DEAD,22.642357,Stan Walker,pop,Tennessee Whiskey
3372F25E,0.9701850000000001,Concertino Accordion Band,classical,Romanian Folk Dances Sz. 56: V. Poarga romaneasca. Allegro & VI. Maruntel. Allegro
D7E01A48,0.0,Ruth Lorenzo,pop,Love Is Dead
E170744D,2.585,Tomaz Lima,spiritual,Radha Krishna
EE1232BC,9.0,Empresarios,electronic,Cumbia Salvaje
C9EB5C9B,9.645949015277779,Sezam,world,Sviraj Sviraj Sezame
CF3006B8,370.024458,,dance,Breathe into You
6439A9AF,0.1,RLC Music,electronic,Disturbed
44C887AA,155.0,,hiphop,2000
1CA5960A,4.4187949222222285,Cloudy Joint,hiphop,Rap
9180A14E,252.74900000000002,,ruspop,Где кончается ночь
CD09690E,222.19755099999998,GMA BAM,hiphop,Get Money
7A78A22A,4.2139999999999995,Tino Rosario,easy,Papito
E367E376,0.0,The Chromatic,psychedelic,Darkside
B234F0C,1.1320000000000001,Midnight Commander,pop,Megahit 3000
DDA1B99A,8.830331290591156,Steve Hillman,rock,Accumulator
CBBBED7B,16.132,,pop,Bei Mir Bist Du Schön
7A121D19,199.482,Girlschool,rock,Watch Your Step
95ACCC8A,29.470008,Shawn Storm,dancehall,Like a Holiday
3896B4BD,2.555976866,Zeus,trance,Arctic Sunset
19364318,210.07,Blindspott,rock,Yours Truly
AD9C0B8,368.457,Tim Duryee,folk,451
704DAF10,0.0,Daniz,hiphop,Ready 4 War
784F02CD,759.875918,The Blues Project,rock,Dakota Recollection
85D09EDA,0.1,Reece,rock,Lost in Translation
8FF63D24,331.04979199999997,,dance,You & Me
228BE6FD,92.995918,Esham,rap,50 Cent
77B32489,1.474,Arsalan Ali,world,Sharabi
55938345,0.710385,SiM,rock,Fallen Idols
5E544BF2,0.1,Grizzly Man,dance,Maybe
893E1E4D,387.134,Supertramp,rock,Even In The Quietest Moments
F92222D4,13.300999999999998,M.A.R.GO!,ruspop,Стану ветром
944C45FF,0.0,Yuki Kurashima,classical,Etude Op. 10-12
FEC4EEFE,8.24,T-Power Vs. MK Ultra,electronic,Mutant Jazz
1CC25238,0.1,Relaxing Instrumental Music,new,If
B1A0D8DD,129.044898,Johnny Depp,french,Ballade De Melody Nelson
498FC5B5,238.049,Trevor Guthrie,pop,Soundwave
E9F44B9B,9.85,DVNK,ruspop,До утра
9795FFE1,0.1,Сеня Андронов,ruspop,Все твои друзья
EDE553C0,220.00900000000001,Eilis Kennedy,world,Nead na Lachan
4823B951,1.101,Юрий Башмет,classical,Erlkönig D. 328
AABFA3FE,96.00299999999999,Kartellen,hiphop,Dominobrickor
AE752A6A,433.031833,Yasny,electronic,Sand
32C3D52,438.0,Copy Paste Soul,electronic,Like This
E731E2CE,0.0,Ali,world,Roses Dream
DBDCFE29,223.0,Montana Trax,hiphop,Fuckdatt
9DF32C3E,191.71265,Marcel Feijoo et son Orchestre,pop,S. V. P.
B0C95CAA,217.12900000000002,Marco mellino,inspiritual,Incontrare te
A32B38E8,0.0,Иньва,world,Красно солнышко
C58322FE,0.0,NOVA,ruspop,В области сердца
A3D9F333,1.204092,GEN MIKAYA,reggae,Kiss Me Back
5F9F9A06,7.454,Meco,disco,Star Wars Theme/Cantina Band
1E8B6C62,4.281000000000001,Madness,electronic,Gold Coast
8E459647,110.0,Ulaş,electronic,Light on the Horizon
2011256F,2.002784,,dance,Downfall
77E4448C,2.0140000000000002,,,
B234F0C,2.792,D of Trinity Garden Cartel,rap,What’s Up People
A975C40,6.308336215999999,86,hiphop,BeatBox
F515DA6,2.208895666666666,,rusrap,Стабильность
5BF10E0C,42.387,Илдар Ахметов,tatar,Хэерлегэ микэн
6D98DC7C,108.23899999999999,Mafia K'1 Fry,hiphop,On débarque
34CD9681,5.322,Bert Sommer,pop,I'm Alone
DF8BD5BD,4.539,,blues,
EBA1F998,0.1,,,
F3D97F50,297.235351,Japanimal,electronic,Fairy Tail Theme
EB9B6512,125.50299999999999,Wesley Sinks,rock,Life Unknown
4326B014,291.965667,Antoine Silverman,jazz,Come Rain Or Come Shine
C4D23842,0.9139149999999999,Капитанский ром,rusrock,Таверна
628BCA55,1.824,Loud Hill,,So Phat
A2884D1D,134.776,Buju Banton,reggae,Burn Baby Burn
9054ADBE,0.8214299999999999,The Dumplings,alternative,Mewy
26ECAEF4,0.1,Ани Лорак,ruspop,Пламя
CA3C2124,185.0,,electronic,California Girls (NoMBe vs. Sonny Alven)
544174D,3.0,William Ekh,pop,Diamonds
68D4C48C,638.0,Værket,rock,Young Again
E2617005,71.418776,Upon A Burning Body,metal,Showtime
43A1A4EA,547.0,Krishna Mudru,ambient,Ashtanga
B0E6C865,4.0,Luca Fioretti,pop,One Week to Love You
C8781E34,0.1,Magrudergrind,hardcore,Imperium in Imperio
79D87051,128.287347,Constantin Chekerliski/Boris Christoff/Todor Todorov/Julia Wiener/Reni Penkova/Sofia National Opera Chorus/Sofia National Opera Orchestra/Jerzy Semkow,classical,ACT I -Scene 1: Goi! Slava slava Volodimiru! (Chorus/Skula/Eroshka)
36632410,221.126531,Ermakov,ruspop,Особенный
D14D7D4,9.191,Conflict801,hiphop,Unholy / All Out
A516D0DF,0.1,,,
C1A684BA,1.501,Robert Redweik,pop,Herz auf Halbmast
200E0E4E,0.1,Tatiana Malafaia,world,Alcançar Teu Coração (Playback)
89FDE661,83.0,Aaron Shirk,electronic,Falling Stars
A3FEDE5D,399.464458,T-Love,alternative,Downtempo 08
6692E5D4,320.226,Paradiso & Rasamayi,world,Love: Crystal Singing Bowls
8C1D3679,240.0,Artspace,dance,Living My Days
A54E7D9C,1.0,Heiss und Eis,pop,Deep House
5E595CB0,0.1,Drake White,country,Happy Place
FBA6F91B,116.0,Isa,rusrap,Я не obladaet
61DE2DDB,0.1,Багира,rock,Волна
649D2744,75.29899999999999,Ленивый Кинг,rusrap,Пускаю смок
4A1FBCA4,243.0,,,
236F90E1,251.0,Hydrolic West,pop,Him & I
4CC49C2D,13.359000000000002,Sigi Di Collini Starjack & Timmy G,electronic,Rock the Party Loud
76F64B80,3.838,Voss,hiphop,Tarantino
B6E21B8C,172.138553,Jay Black,rock,Can't Take My Eyes off You
209D492A,0.1,LSP,electronic,I Know
A63CDF4A,4.426739323420074,Dj Kharma,dance,Resurection
E4C62CE0,102.0,Oni,hiphop,Bang !
493FCBA4,8.386746669041957,Dr Chekill,electronic,Botellin
26798922,50.0,Eddie,singer,Say Goodbye to Yesterday
F875AFE5,26.203000000000003,Valentino,latin,Tú Y Yo
77C903C1,0.0,Laura Clapp,pop,First Shade of Winter
147865EC,23.41418111999999,david newmann,rock,Watch Me
EDD28A47,246.34,Emily Spiller,dance,Eye of the Beholder
FE76AC63,0.1,,,
77160FAD,2.456,The Frank Popp Ensemble,pop,High Voltage
C0FC68D7,9.263727190885641,Antony Santos,latin,Ay Mujer
8C25097A,238.361,El Mato A Un Policia Motorizado,latin,El Fuego Que Hemos Construido
FBD446A3,13.210543715344699,Livesay,metal,Live & Let Rock
83C806E9,262.385,Portion Control,electronic,Swollen
6B51CAC9,97.031,Faux Tales,electronic,Atlas
4B5F4171,0.1,Dúo Inter,rnb,Beggin'
471A2066,1.5919999999999999,IamStylezMusic,reggae,Love so Nice
48B532FB,219.24200000000002,R&E a.k.a. Rumanetsa & Enchev,pop,My Love Is Your Love
3E11E4FA,1.771,Chicken Hill,hiphop,Devil Within (feat. Young Collage Ren da Heatmonsta & Brotha Lynch Hung)
5A5951F7,160.548571,Original Broadway Cast,melodic,Maria
CD02160E,59.0,Popi Malliotaki,world,Alli mia fora
8620D83B,3.975982451349124,,dance,Hands Up!
6C8E772D,0.1,FIDLAR,punk,Red Right Hand
4496428D,0.0,Luther Johnson,blues,Little Queenie
7CAB2B71,216.433,Oscar Lee,hiphop,Bout It
890BCAEF,0.9309999999999999,Kerry Wilkins,rock,The Hunted
3B3E2025,228.700566,Devon Gilfillian,rock,Truth
523BAC19,0.0,Redford,electronic,Novia
BCD7F181,1.7241629392361069,,dance,Reggaeton
86EC221B,26.782323500000018,Lingo,hiphop,Break You Off (Oh No) (feat. Dan Reynolds)
F8677C77,2.0,Kay Kyser & His Orchestra,jazz,Praise The Lord And Pass The Ammunition
9945BD7A,343.484082,Brighter Death Now,electronic,End of the 80's
B5F851F8,200.0,Sydonia,rock,Dream Kiss
AAF8D074,23.5165546575241,Emme Ya,electronic,The Vortex Ov Primigenian Sun
21915422,129.0,Хор и оркестр п/у Александра Свечникова,children,Смелых вперёд море зовёт
712765,0.0,Bayside,alternative,The Wrong Way
C7B8E8C6,238.733,Tina Louise,jazz,Snuggled on Your Shoulder
6E0F64CC,14.774305095833334,Rodrigo Digão Braz Trio,world,Cortejo de Abertura
8A6A8FCB,5.0,Bad Danny,,Casino
1BC7F693,220.0,Большой детский хор Всесоюзного радио и Центрального телевидения,fairytail,Волшебник мастер Фло: Ну вот дорогой фломастер
4B8056C0,45.938,Demonology HiFi,techno,Line
3BCC0127,208.74448999999998,Adrianna Bernal,pop,Lullaby (Goodnight My Angel)
ABCF6776,268.561,Raid,electronic,Morbis Tree
E170744D,0.1,Kalabhavan Mani,world,Shambo Shiva
BFD7A75A,14.876,ABBA Stars,pop,Gimme! Gimme! Gimme! / A Man After Midnight
AAF7683D,107.430054,Akyeame,hiphop,Mesan Aba
18E830,117.45100000000001,Hollywood Klezmer,world,Melrose Freilachs/ Kotsari
62E63B24,28.186,The Chickies,dance,Chicken Dance
F16B22CB,2.8789999999999996,Zoo Strategies,rock,Unintended Consequences
B3D6E065,205.0,Сергей Бойко,ruspop,Мы - русские
A8C8DA99,0.1,,,
671E8778,25.0,Thriu. Gurudeva,world,Kaarthigaiyil Malai
9D765AB9,118.90299999999999,CinCitty,hiphop,Love Story Of An Opioid Addiction (Sarah Smile)
89593BF2,401.26693900000004,Susana Sheiman,jazz,Autumm Leaves
A00B59F0,5.0,Jermaine Jackson,electronic,Save Tomorrow
98BE7897,2.7880000000000003,Pioneers,reggae,I'll Take You There
CB0748D4,165.172,Orquesta Martin De La Rosa,jazz,Caravan
4619C37C,0.0,,,
A91C0246,339.0,,soundtrack,Заколоченное
65346387,5.143,X-Hero,rock,Come Back
8DB7E4A3,19.738,Gorepot,rock,Japanese Pop Is Jpop; Chinese Rap Is Crap
3B7D498D,6.206288799718896,Out Out,electronic,It's Not Innocuous
AF171585,0.1,Makoto,electronic,Untold
C7C54E2B,1.0,Bokoesam,hiphop,Jandro
6726EB95,0.1,Shooting Star,rock,We Can't Wait Forever
6C76A8E3,1.0,Stereoplen,ruspop,Горят моcты
A63B29C0,85.469494,Disciple 2,spiritual,Tis' Your Lovely Face I'll See
B2C72DBE,0.0,Leo G,,Supersonic
D00A00D8,16.0,Moondance,folk,Juneapple
86F9242E,5.0,Goodluck,dance,I've Been Thinking About You
565ACEB2,352.0,Brocas Helm,metal,Drink the Blood of the Priest
544B2B1E,324.85875,Slackwax,electronic,Night Out
145127BD,1.0,,pop,Ayrılık Zor
90AA8DCD,159.0,Saison,dance,Please Don’t Go
85785480,66.95565500000001,Anastezia,ruspop,Осень опять пришла
A5E0D927,239.97799999999998,Blessed By A Burden,metal,Testament
C539826D,1.054058,Юля Годунова,ruspop,Давай останемся
76109E23,4.412,Eddie Barclay,jazz,La marie-vison
B828D724,72.385,Dush Tray,rap,Seperate Yours From Mine (feat. Nomad & Scoop)
C8B4402B,0.0,Cusco,ambient,Alcatraz
8306CB54,52.113,Isto Hiltunen,pop,RAKAKUS LÄHTEE IKÄVÄ JÄÄ
6C6CD7A5,74.59100000000001,,,
A343A9EE,9.444001,YOYO,world,Coco Mamzelle
4029914D,443.06300000000005,Lucia Popp,classical,Haydn: The Creation (Die Schöpfung) / Part 2 - Und die Engel rührten....In holder Anmut stehn
37BB2DA2,0.1,Maestro Harrell,dance,Zantar
B2EF628B,254.145306,Второй этаж поражает,local,Кино
58B3D39B,34.373083,Morten Schantz,conjazz,Silence in the Tempest (Part I)
BDBE1D12,46.136,The New Broadway Players,melodic,"Alexander Hamilton (From ""Hamilton"")"
DB4AE611,2.117,Luca Urbani,alternative,Sono costretto
37A2FA9D,0.0,,rusrap,Жестокий
4119125B,234.0,Ken Floor,pop,My Love
ACE7ED32,216.572,Intense Study Music Society,classical,Violin Partita No. 1 in B Minor BWV 1002: V. Sarabande
ECB8CC91,11.563211019999995,Tryad,electronic,Our Lives Change
CB59565C,189.335,Eagle-Eye Cherry,pop,Are You Still Having Fun?
F9E57E9D,170.840792,覃子茵,children,土家小阿妹
